company_code,company_name,board,field_name,proxy_plausible,strict_label,reason,evidence_sentence,page,source_url,audit_mode
002243,力合科创,szse_main,revenue_by_segment,True,usable,5 data rows with numerics,"分行业 科技创新 服务 710,523,761.36 488,058,047.98 31.31% -8.58% -3.79% -3.42% 战略性新 兴产业 1,568,930,068.49 1,264,280,490.70 19.42% -7.10% -5.70% -0.48% 分产品 创新基地 平台服务 637,333,535.72 446,644,855.19 29.92% -5.72%…",18,http://static.cninfo.com.cn/finalpage/2025-03-27/1222909669.PDF,automated
002243,力合科创,szse_main,revenue_by_region,True,usable,2 data rows with numerics,"分地区 出口销售 355,075,019.01 15.30% 382,011,485.89 15.18% -7.05% 国内销售 1,965,842,994.52 84.70% 2,133,796,186.65 84.82% -7.87% 分销售模式 直销 2,320,918,013.53 100.00% 2,515,807,672.54 100.00% -7.75% （2） 占公司营业收入或营…",18,http://static.cninfo.com.cn/finalpage/2025-03-27/1222909669.PDF,automated
002243,力合科创,szse_main,top_customers,True,usable,top-N keyword in evidence with ratio/amount,前五名客户合计销售金额（元）,20,http://static.cninfo.com.cn/finalpage/2025-03-27/1222909669.PDF,automated
002243,力合科创,szse_main,top_suppliers,True,usable,top-N keyword in evidence with ratio/amount,前五名供应商合计采购金额（元）,20,http://static.cninfo.com.cn/finalpage/2025-03-27/1222909669.PDF,automated
002243,力合科创,szse_main,rnd_investment,True,usable,total R&D label '研发投入金额' amount>=100000,研发投入金额（元）,23,http://static.cninfo.com.cn/finalpage/2025-03-27/1222909669.PDF,automated
002243,力合科创,szse_main,mda,True,usable,substantive in-region snippet (len=315),管理层讨论与分析 一、报告期内公司所处行业情况 公司需遵守《深圳证券交易所上市公司自律监管指引第3 号——行业信息披露》中化工行业的披露要求 （一）宏观环境分析 2024 年，中国宏观经济在内外部挑战交织下延续稳中求进基调，新旧动能转换进一步深化。政策层面强调“高质量发 展”与“新质生产力”培育，科技创新作为经济转型升级的核心引擎，在推动中国式现代化进程中发挥了重要作用，逐步 从量的积累向质的飞…,10,http://static.cninfo.com.cn/finalpage/2025-03-27/1222909669.PDF,automated
002656,*ST摩登,szse_main,main_business_segments,True,usable,substantive in-region snippet (len=183),报告期内公司从事的主要业务 公司需遵守《深圳证券交易所上市公司自律监管指引第3 号——行业信息披露》中纺织服装相关业的披露要求 （一）主要业务及产品介绍 公司主要业务为自有品牌卡奴迪路（CANUDILO）高级男装的研发设计、组织外包生产、品牌推广和终端销售，以 及开展国际一二线服装品牌的代理业务。公司秉持国际高端品牌运营理念，凭借公司长期积累的品牌运营经验，致力于,14,http://static.cninfo.com.cn/finalpage/2025-04-28/1223326997.PDF,automated
002656,*ST摩登,szse_main,revenue_by_segment,True,usable,5 data rows with numerics,"分行业 批发零售业 （线下） 200,627,597.89 60,336,983.29 69.93% -26.05% -20.22% -3.04% 分产品 服饰及配件 （自有品牌） 135,936,095.10 26,502,383.20 80.50% -25.15% -23.61% -0.49% 服饰及配件 （代理品牌） 78,935,113.56 39,594,588.35 49.84% -…",21,http://static.cninfo.com.cn/finalpage/2025-04-28/1223326997.PDF,automated
002656,*ST摩登,szse_main,revenue_by_region,True,usable,3 data rows with numerics,"分地区 国内 91,784,384.58 21,638,348.36 76.42% -29.85% -19.60% -3.78% 海外 124,710,588.67 46,381,687.16 62.81% -21.24% -17.86% -2.38% 分销售模式 直营销售 186,616,166.81 54,879,545.16 70.59% -26.52% -19.36% -3.56% 公司…",21,http://static.cninfo.com.cn/finalpage/2025-04-28/1223326997.PDF,automated
002656,*ST摩登,szse_main,top_customers,True,usable,top-N keyword in evidence with ratio/amount,前五名客户合计销售金额（元）,23,http://static.cninfo.com.cn/finalpage/2025-04-28/1223326997.PDF,automated
002656,*ST摩登,szse_main,top_suppliers,True,usable,top-N keyword in evidence with ratio/amount,前五名供应商合计采购金额（元）,23,http://static.cninfo.com.cn/finalpage/2025-04-28/1223326997.PDF,automated
002656,*ST摩登,szse_main,rnd_investment,True,partial,non-total label '研发费用',"研发费用 4,879,295.23 5,230,053.88 -6.71% 公司需遵守《深圳证券交易所上市公司自律监管指引第3 号——行业信息披露》中纺织服装相关业的披露要求 销售费用构成 2024 年 2023 年 同比增减 重大变动说明 工资及福利费用 45,416,008.57 44,756,608.63 1.47% 广告费用 11,510,698.36 11,701,141.32 -1.…",24,http://static.cninfo.com.cn/finalpage/2025-04-28/1223326997.PDF,automated
002656,*ST摩登,szse_main,mda,True,usable,substantive in-region snippet (len=310),管理层讨论与分析 一、报告期内公司所处行业情况 公司需遵守《深圳证券交易所上市公司自律监管指引第3 号——行业信息披露》中纺织服装相关业的披露要求 （一）经济回升缓慢，产能恢复动力 2024 年度，全球经济在多重风险因素的交织影响下，复苏进程步履维艰。我国规模以上工业增加值自2022 年后逐 步实现回升，与此同时，国内生产总值（GDP）增速亦呈现相似的走势，但整体趋势略显疲态。2024 全年，全…,12,http://static.cninfo.com.cn/finalpage/2025-04-28/1223326997.PDF,automated
002839,张家港行,szse_main,main_business_segments,True,wrong,financial/legal boilerplate,报告期内公司从事的主要业务 （一）经营范围 吸收公众存款；发放短期、中期和长期贷款；办理国内外结算；办理票据承兑与贴现；代理收付款项 及代理保险业务；代理发行、代理兑付、承销政府债券；买卖政府债券、金融债券；从事同业拆借；提供 保管箱服务；办理借记卡业务；外汇存款；外汇贷款；外汇汇款；外币兑换；结汇、售汇；资信调查、咨 询、见证服务；经中国银行业监督管理委员会批准的其他业务。 （二）业务发展模式…,11,http://static.cninfo.com.cn/finalpage/2025-03-29/1222945518.PDF,automated
002839,张家港行,szse_main,revenue_by_segment,False,partial,status=partial,分部信息”。,23,http://static.cninfo.com.cn/finalpage/2025-03-29/1222945518.PDF,automated
002839,张家港行,szse_main,revenue_by_region,False,partial,status=partial,地区分布情况,128,http://static.cninfo.com.cn/finalpage/2025-03-29/1222945518.PDF,automated
002839,张家港行,szse_main,top_customers,False,not_found_unverified,status=not_found (unverified by automation),,,http://static.cninfo.com.cn/finalpage/2025-03-29/1222945518.PDF,automated
002839,张家港行,szse_main,top_suppliers,False,not_found_unverified,status=not_found (unverified by automation),,,http://static.cninfo.com.cn/finalpage/2025-03-29/1222945518.PDF,automated
002839,张家港行,szse_main,rnd_investment,False,not_found_unverified,status=not_found (unverified by automation),,,http://static.cninfo.com.cn/finalpage/2025-03-29/1222945518.PDF,automated
002839,张家港行,szse_main,mda,True,usable,substantive in-region snippet (len=318),管理层讨论与分析 一、 报告期内公司所处行业情况 报告期内，银行业积极应对利差收窄、增长放缓、风控承压等挑战，坚持稳中求进工作总基调，坚定 不移走中国特色金融发展之路，不断加大金融服务实体经济力度，积极稳妥防范化解金融风险，金融行业 整体稳健，金融市场平稳运行，为服务中国式现代化建设提供有力支撑。各银行机构以做好金融“五篇大 文章”为着力点，紧紧围绕服务实体经济、防控金融风险、深化金融改革三大任…,11,http://static.cninfo.com.cn/finalpage/2025-03-29/1222945518.PDF,automated
002931,锋龙股份,szse_main,main_business_segments,True,usable,substantive in-region snippet (len=305),公司主要从事园林机械零部件、汽车零部件、液压零部件的研发、生产和销售，拥有独立、完整的产、供、销业务经营,39,http://static.cninfo.com.cn/finalpage/2025-04-29/1223375409.PDF,automated
002931,锋龙股份,szse_main,revenue_by_segment,False,partial,status=partial,"分行业 园林机械行业 180,994,289.13 37.81% 129,044,983.48 29.78% 40.26% 汽车零部件行业 104,575,588.54 21.85% 110,258,426.82 25.44% -5.15% 液压零部件行业 143,137,420.39 29.90% 135,844,631.73 31.35% 5.37% 其他业务 49,982,423.91 1…",21,http://static.cninfo.com.cn/finalpage/2025-04-29/1223375409.PDF,automated
002931,锋龙股份,szse_main,revenue_by_region,False,partial,status=partial,"分地区 国内 292,120,555. 07 238,910,163. 02 18.22% 3.61% 3.61% 0.00% 国外 186,569,166. 90 145,341,076. 82 22.10% 23.24% 19.56% 2.40% 分销售模式 直销 478,689,721. 97 384,251,239. 84 19.73% 10.47% 9.12% 1.00% 公司主营业务…",21,http://static.cninfo.com.cn/finalpage/2025-04-29/1223375409.PDF,automated
002931,锋龙股份,szse_main,top_customers,False,partial,status=partial,主要客户的要求和标准，将可能导致公司主要客户流失进而对公司经营业绩产生不利影响。,36,http://static.cninfo.com.cn/finalpage/2025-04-29/1223375409.PDF,automated
002931,锋龙股份,szse_main,top_suppliers,True,usable,top-N keyword in evidence with ratio/amount,前五名供应商合计采购金额（元）,24,http://static.cninfo.com.cn/finalpage/2025-04-29/1223375409.PDF,automated
002931,锋龙股份,szse_main,rnd_investment,False,partial,status=partial,研发投入金额（元）,27,http://static.cninfo.com.cn/finalpage/2025-04-29/1223375409.PDF,automated
002931,锋龙股份,szse_main,mda,True,usable,substantive in-region snippet (len=316),管理层讨论与分析”中的“一、报告期内公司所处行业情况”相关内容。,35,http://static.cninfo.com.cn/finalpage/2025-04-29/1223375409.PDF,automated
002971,和远气体,szse_main,main_business_segments,True,usable,substantive in-region snippet (len=312),报告期内公司从事的主要业务 1、主要业务及产品 公司一直致力于各类气体产品的研发、生产、销售、服务以及工业尾气回收循环利用，主 要业务分为六大板块：大宗气体、电子特气及电子化学品、硅基功能性新材料、尾气回收、 清洁能源、工业级化学品，产品广泛服务于化工、钢铁、食品、家电、机械等基础行业以及 半导体、新能源、生物医药等新兴产业。截至报告期末，公司拥有分子公司29 家，终端销售 网络遍布全国，已成为…,19,http://static.cninfo.com.cn/finalpage/2025-04-25/1223281190.PDF,automated
002971,和远气体,szse_main,revenue_by_segment,True,usable,6 data rows with numerics,"分行业 1、主营业 务收入 （气体销 售等） 1,472,177,008.57 1,200,411,585.78 18.46% -8.73% -10.08% 1.23% 2、其他业 务收入 （委托加 工、租赁 等） 60,815,794.39 33,868,977.34 44.31% 46.21% 109.04% -16.74% 分产品 1、电子特 气及电子 化学品 65,659,913.49…",45,http://static.cninfo.com.cn/finalpage/2025-04-25/1223281190.PDF,automated
002971,和远气体,szse_main,revenue_by_region,True,usable,2 data rows with numerics,"分地区 1、湖北省内 1,335,005,966.86 87.08% 1,444,525,083.60 87.31% -7.58% 2、湖北省外 197,986,836.10 12.92% 210,030,269.06 12.69% -5.73% 分销售模式 （2） 占公司营业收入或营业利润10%以上的行业、产品、地区、销售模式的情况 适用 □不适用 公司需遵守《深圳证券交易所上市公司自律监管…",45,http://static.cninfo.com.cn/finalpage/2025-04-25/1223281190.PDF,automated
002971,和远气体,szse_main,top_customers,True,usable,top-N keyword in evidence with ratio/amount,前五名客户合计销售金额（元）,47,http://static.cninfo.com.cn/finalpage/2025-04-25/1223281190.PDF,automated
002971,和远气体,szse_main,top_suppliers,True,usable,top-N keyword in evidence with ratio/amount,前五名供应商合计采购金额（元）,48,http://static.cninfo.com.cn/finalpage/2025-04-25/1223281190.PDF,automated
002971,和远气体,szse_main,rnd_investment,True,usable,total R&D label '研发投入金额' amount>=100000,研发投入金额（元）,55,http://static.cninfo.com.cn/finalpage/2025-04-25/1223281190.PDF,automated
002971,和远气体,szse_main,mda,True,usable,substantive in-region snippet (len=313),管理层讨论与分析 一、报告期内公司所处行业情况 公司需遵守《深圳证券交易所上市公司自律监管指引第3 号——行业信息披露》中化工行业的披露要求 1、行业发展状况 公司自成立以来一直从事气体产品的生产和销售。根据中国证监会公布的《上市公司行业 分类指引（2012 年修订）》行业目录及分类原则，公司所处行业为“C26 化学原料和化学制 品制造业”；根据国家统计局《国民经济行业分类（GB/T4754-2…,10,http://static.cninfo.com.cn/finalpage/2025-04-25/1223281190.PDF,automated
300052,中青宝,chinext,main_business_segments,False,partial,status=partial with some content,报告期内公司从事的主要业务。,20,http://static.cninfo.com.cn/finalpage/2025-04-25/1223551709.pdf,manual
300052,中青宝,chinext,revenue_by_segment,False,wrong,evidence not on cited page,"营业收入构成 营业收入整体情况 单位：元 2024 年 2023 年 同比增减 金额 占营业收入比重 金额 占营业收入比重 营业收入合计 227,141,864.32 100% 259,044,827.65 100% -12.32% 分运营模式 网络游戏业务 官方运营 其中：公司自主 运营 18,017,829.87 7.93% 41,595,953.75 16.06% -56.68% 与平台联…",20,http://static.cninfo.com.cn/finalpage/2025-04-25/1223551709.pdf,manual
300052,中青宝,chinext,revenue_by_region,False,not_found_correct,anchor not found in first 100 pages,,,http://static.cninfo.com.cn/finalpage/2025-04-25/1223551709.pdf,manual
300052,中青宝,chinext,top_customers,True,usable,top-N keyword in evidence with ratio/amount,前五名客户合计销售金额（元）,24,http://static.cninfo.com.cn/finalpage/2025-04-25/1223551709.pdf,manual
300052,中青宝,chinext,top_suppliers,True,usable,top-N keyword in evidence with ratio/amount,前五名供应商合计采购金额（元）,24,http://static.cninfo.com.cn/finalpage/2025-04-25/1223551709.pdf,manual
300052,中青宝,chinext,rnd_investment,True,usable,pdf confirms number; total R&D label '研发投入金额' amount>=100000,研发投入金额（元）,25,http://static.cninfo.com.cn/finalpage/2025-04-25/1223551709.pdf,manual
300052,中青宝,chinext,mda,True,usable,snippet/evidence on page,管理层讨论与分析”中的“二、报告期内公司从事的主要业务。,20,http://static.cninfo.com.cn/finalpage/2025-04-25/1223551709.pdf,manual
300195,长荣股份,chinext,main_business_segments,True,usable,substantive in-region snippet (len=320),报告期内公司从事的主要业务 公司是拥有30 年卓越印后装备智能制造技术经验，定制化、智能化、数字化的印刷包装解决方案、印刷包装智慧工 厂整厂解决方案的国家高新技术企业。公司始终以“诚信有恒、品质有恒、创新有恒、服务有恒”的企业精神，利用自 主研发能力优势，致力于推动印刷高端装备制造的国产化进程，推动国内印机行业的智能化、数字化进程，成为行业内 高端制造企业的先锋军。 2024 年，公司以全球视野…,14,http://static.cninfo.com.cn/finalpage/2025-04-28/1223316722.PDF,automated
300195,长荣股份,chinext,revenue_by_segment,True,usable,6 data rows with numerics,"分行业 装备制造及系统 解决方案 1,462,176,450.6 1 89.04% 1,347,219,409.8 0 83.99% 8.53% 经营租赁 79,844,884.50 4.86% 87,608,949.16 5.46% -8.86% 融资租赁 76,805,451.38 4.68% 82,233,607.46 5.13% -6.60% 健康业务 21,306,507.06 1.3…",21,http://static.cninfo.com.cn/finalpage/2025-04-28/1223316722.PDF,automated
300195,长荣股份,chinext,revenue_by_region,True,usable,4 data rows with numerics,分地区 分销售模式 公司主营业务数据统计口径在报告期发生调整的情况下，公司最近1 年按报告期末口径调整后的主营业务数据 □适用不适用 （3）公司实物销售收入是否大于劳务收入 是□否 行业分类 项目 单位 2024 年 2023 年 同比增减 装备制造及系统 解决方案 销售量 台 654 623 4.98% 生产量 台 678 665 1.95% 库存量 台 118 94 25.53% 相关数…,21,http://static.cninfo.com.cn/finalpage/2025-04-28/1223316722.PDF,automated
300195,长荣股份,chinext,top_customers,True,usable,top-N keyword in evidence with ratio/amount,前五名客户合计销售金额（元）,23,http://static.cninfo.com.cn/finalpage/2025-04-28/1223316722.PDF,automated
300195,长荣股份,chinext,top_suppliers,True,usable,top-N keyword in evidence with ratio/amount,前五名供应商合计采购金额（元）,23,http://static.cninfo.com.cn/finalpage/2025-04-28/1223316722.PDF,automated
300195,长荣股份,chinext,rnd_investment,True,usable,total R&D label '研发投入金额' amount>=100000,研发投入金额（元）,25,http://static.cninfo.com.cn/finalpage/2025-04-28/1223316722.PDF,automated
300195,长荣股份,chinext,mda,True,usable,substantive in-region snippet (len=320),管理层讨论与分析 一、报告期内公司所处行业情况 （一）全国专用设备制造业发展情况 国家统计局数据显示，2024 年全年国内生产总值约135 万亿元，比上年增长5%。其中，第二产业增加值约49 万亿 元，增长5.3%；第二产业增加值比重为36.5%。最终消费支出拉动国内生产总值增长2.2%，货物和服务净出口拉动国内 生产总值增长1.5%。新兴技术广泛应用，以装备制造业、高技术制造业为代表的新兴产业…,12,http://static.cninfo.com.cn/finalpage/2025-04-28/1223316722.PDF,automated
300207,欣旺达,chinext,main_business_segments,True,usable,substantive in-region snippet (len=318),报告期内公司从事的主要业务 公司需遵守《深圳证券交易所上市公司自律监管指引第4 号——创业板行业信息披露》中的“锂离子电池产业链相关业 务”的披露要求 报告期内公司主要从事锂离子电池研发制造业务，主要产品为锂离子电池电芯及模组，属于绿色环保能源领域。在 全球积极推进碳达峰、碳中和目标的大背景下，锂离子电池作为实现这一目标的关键支撑，正受到世界各国的高度重视 与大力扶持，发展势头迅猛，且广泛应用于…,12,http://static.cninfo.com.cn/finalpage/2025-04-22/1223194845.PDF,automated
300207,欣旺达,chinext,revenue_by_segment,True,usable,5 data rows with numerics,"分行业 工业制造业 56,020,634,117. 81 100.00% 47,862,226,994. 24 100.00% 17.05% 分产品 消费类电池 30,405,095,217. 74 54.27% 28,543,282,263. 02 59.64% 6.52% 电动汽车类电池 15,138,528,370. 96 27.02% 10,794,809,225. 97 22.55%…",16,http://static.cninfo.com.cn/finalpage/2025-04-22/1223194845.PDF,automated
300207,欣旺达,chinext,revenue_by_region,True,usable,3 data rows with numerics,"分地区 国内 32,589,323,7 22.57 26,503,573,6 15.04 18.67% 18.91% 18.78% 0.09% 国外 23,431,310,3 95.24 21,015,423,3 19.86 10.31% 14.54% 11.77% 2.23% 分销售模式 直销 56,020,634,1 17.81 47,518,996,9 34.90 15.18% 17.05…",16,http://static.cninfo.com.cn/finalpage/2025-04-22/1223194845.PDF,automated
300207,欣旺达,chinext,top_customers,True,usable,top-N keyword in evidence with ratio/amount,前五名客户合计销售金额（元）,18,http://static.cninfo.com.cn/finalpage/2025-04-22/1223194845.PDF,automated
300207,欣旺达,chinext,top_suppliers,True,usable,top-N keyword in evidence with ratio/amount,前五名供应商合计采购金额（元）,18,http://static.cninfo.com.cn/finalpage/2025-04-22/1223194845.PDF,automated
300207,欣旺达,chinext,rnd_investment,True,usable,total R&D label '研发投入金额' amount>=100000,研发投入金额（元）,23,http://static.cninfo.com.cn/finalpage/2025-04-22/1223194845.PDF,automated
300207,欣旺达,chinext,mda,True,usable,substantive in-region snippet (len=316),管理层讨论与分析 一、报告期内公司所处行业情况 公司需遵守《深圳证券交易所上市公司自律监管指引第4 号——创业板行业信息披露》中的“锂离子电池产业链相关业 务”的披露要求 1、行业情况 根据IDG 数据显示，2024 年全球智能手机市场出货量达到12.4 亿部，较去年同期增长6.4%，实现连续六个季度增 长。其中，中国智能手机市场出货量约为2.86 亿台，同比增长5.6%，生成式人工智能（AI）…,11,http://static.cninfo.com.cn/finalpage/2025-04-22/1223194845.PDF,automated
300314,戴维医疗,chinext,main_business_segments,False,partial,status=partial with some content,主营业务分析—研发投入”中列示的相关信息。,49,http://static.cninfo.com.cn/finalpage/2025-04-09/1223030966.PDF,automated
300314,戴维医疗,chinext,revenue_by_segment,False,partial,status=partial,分行业的发展态势，深入研究国内外政策环境，剖析监管动态与区域准入壁垒。,50,http://static.cninfo.com.cn/finalpage/2025-04-09/1223030966.PDF,automated
300314,戴维医疗,chinext,revenue_by_region,False,partial,status=partial,"分地区 境内 297,429,174.37 56.44% 410,607,547.33 66.41% -27.56% 境外 229,596,853.74 43.56% 207,690,691.41 33.59% 10.55% 分销售模式 直销 7,354,721.43 1.40% 8,975,574.13 1.45% -18.06% 经销 519,671,306.68 98.60% 609,32…",25,http://static.cninfo.com.cn/finalpage/2025-04-09/1223030966.PDF,automated
300314,戴维医疗,chinext,top_customers,True,usable,top-N keyword in evidence with ratio/amount,前五名客户合计销售金额（元）,27,http://static.cninfo.com.cn/finalpage/2025-04-09/1223030966.PDF,automated
300314,戴维医疗,chinext,top_suppliers,True,usable,top-N keyword in evidence with ratio/amount,前五名供应商合计采购金额（元）,28,http://static.cninfo.com.cn/finalpage/2025-04-09/1223030966.PDF,automated
300314,戴维医疗,chinext,rnd_investment,False,not_found_unverified,status=not_found (unverified by automation),研发投入，进一步加快对现有产品的升,52,http://static.cninfo.com.cn/finalpage/2025-04-09/1223030966.PDF,automated
300314,戴维医疗,chinext,mda,True,usable,substantive in-region snippet (len=320),管理层讨论与分析”之“四、主营业务分析—研发投入”中列示的相关信息。,49,http://static.cninfo.com.cn/finalpage/2025-04-09/1223030966.PDF,automated
300380,安硕信息,chinext,main_business_segments,True,usable,substantive in-region snippet (len=316),报告期内公司从事的主要业务 一、主营业务及产品 报告期内公司的主要业务仍然是向以银行为主的客户提供信贷风险业务管理咨询、软件开发与服务，产品线主要是 银行信贷管理系统、银行风险管理系统、商业智能与数据仓库、非银行金融机构及其他系统。其他系统含监管报送领域、 融资租赁领域、非银行资产管理领域等一系列解决方案。创新业务方面，征信大数据业务发展迅速，客户数量和订单数 量快速增多，业务初具规模。 公司通…,12,http://static.cninfo.com.cn/finalpage/2025-04-28/1223311795.PDF,automated
300380,安硕信息,chinext,revenue_by_segment,True,usable,3 data rows with numerics,"分行业 信息服务业 990,430,740.39 100.00% 888,024,295.83 100.00% 11.53% 分产品 信贷管理类系统 720,453,030.85 72.74% 648,839,679.31 73.06% 11.04% 风险管理类系统 68,642,687.22 6.93% 55,146,858.13 6.21% 24.47%",15,http://static.cninfo.com.cn/finalpage/2025-04-28/1223311795.PDF,automated
300380,安硕信息,chinext,revenue_by_region,False,partial,status=partial,"分地区 华东地区 386,808,580.45 39.05% 347,162,471.52 39.11% 11.42% 华北地区 284,182,687.41 28.69% 237,746,510.58 26.77% 19.53% 华南地区 136,268,145.68 13.76% 146,288,993.39 16.47% -6.85% 西南地区 64,735,068.59 6.54% 61…",16,http://static.cninfo.com.cn/finalpage/2025-04-28/1223311795.PDF,automated
300380,安硕信息,chinext,top_customers,True,usable,top-N keyword in evidence with ratio/amount,前五名客户合计销售金额（元）,18,http://static.cninfo.com.cn/finalpage/2025-04-28/1223311795.PDF,automated
300380,安硕信息,chinext,top_suppliers,True,usable,top-N keyword in evidence with ratio/amount,前五名供应商合计采购金额（元）,19,http://static.cninfo.com.cn/finalpage/2025-04-28/1223311795.PDF,automated
300380,安硕信息,chinext,rnd_investment,True,usable,total R&D label '研发投入金额' amount>=100000,研发投入金额（元）,23,http://static.cninfo.com.cn/finalpage/2025-04-28/1223311795.PDF,automated
300380,安硕信息,chinext,mda,True,usable,substantive in-region snippet (len=316),管理层讨论与分析 一、报告期内公司所处行业情况 公司需遵守《深圳证券交易所上市公司自律监管指引第3 号——行业信息披露》中的“软件与信息技术服务业”的披露 要求 我国商业银行IT 系统发展始于20 世纪80 年代，IBM 将SAFE 系统引入中国银行业，早期银行IT 系统的三大组成部 分均由国外厂商主导：大型机由IBM 主导，数据库由Oracle 主导，存储由DELL EMC 主导，银行IT 系…,11,http://static.cninfo.com.cn/finalpage/2025-04-28/1223311795.PDF,automated
300810,中科海讯,chinext,main_business_segments,True,usable,substantive in-region snippet (len=260),"主营业务 227,586,538.85 176,817,554.70 161,829,778.80 184,630,193.29 其他业务 426,921.19 426,921.19 74,464.62 73,799.60 合计 228,013,460.04 177,244,475.89 161,904,243.42 184,703,992.89 营业收入、营业成本的分解信息： 单位：元 合同分…",214,http://static.cninfo.com.cn/finalpage/2025-04-18/1223125640.PDF,automated
300810,中科海讯,chinext,revenue_by_segment,False,partial,status=partial,部，无需披露分部信息。,207,http://static.cninfo.com.cn/finalpage/2025-04-18/1223125640.PDF,automated
300810,中科海讯,chinext,revenue_by_region,False,partial,status=partial,"分地区 东北 50,315,094.19 20.99% -23,711,489.95 -14.41% 312.20% 华北 91,212,907.93 38.05% 118,655,073.86 72.10% -23.13% 华东 88,691,116.14 37.00% 50,447,450.41 30.65% 75.81% 华南 561,946.91 0.23% 8,367,167.45 5…",22,http://static.cninfo.com.cn/finalpage/2025-04-18/1223125640.PDF,automated
300810,中科海讯,chinext,top_customers,True,partial,ratio/amount without clear top-N evidence keyword,主要客户的销售收入进行函证或现场访谈，检查销售收入的真实性及准确性；,110,http://static.cninfo.com.cn/finalpage/2025-04-18/1223125640.PDF,automated
300810,中科海讯,chinext,top_suppliers,True,usable,top-N keyword in evidence with ratio/amount,前五名供应商合计采购金额（元）,25,http://static.cninfo.com.cn/finalpage/2025-04-18/1223125640.PDF,automated
300810,中科海讯,chinext,rnd_investment,False,not_found_unverified,status=not_found (unverified by automation),"研发费用 28,806,593.63 37,310,051.82 财务费用 2,518,565.61 182,945.90 其中：利息费用 3,361,740.99 1,350,111.21 利息收入 880,704.67 1,259,154.57 加：其他收益 16,206,889.35 4,324,701.64 投资收益（损失以“－”号填 列） 2,009,443.66 2,433,913.…",117,http://static.cninfo.com.cn/finalpage/2025-04-18/1223125640.PDF,automated
300810,中科海讯,chinext,mda,True,usable,substantive in-region snippet (len=290),"管 理层讨 论与分 析 “六、 3、截至 报告期 末的资 产权利 受限情 况”。 主合同 项下主 债务履 行期限 届满之 日起三 年。 否 否 武汉中 科海讯 电子科 技有限 公司 2024 年 04 月18 日 4,700 2024 年 10 月25 日 200 连带责 任保证 主合同 项下主 债务履 行期限 届满之 日起三 年。 否 否 武汉中 科海讯 电子科 技有限 公司 2024 年 0…",94,http://static.cninfo.com.cn/finalpage/2025-04-18/1223125640.PDF,automated
301039,中集车辆,chinext,main_business_segments,False,partial,status=partial with some content,报告期内公司从事的主要业务”相关内容。,23,http://static.cninfo.com.cn/finalpage/2025-03-26/1222896668.PDF,automated
301039,中集车辆,chinext,revenue_by_segment,True,usable,6 data rows with numerics,"分行业 道路运输行业 20,998,201,488.80 17,571,338,204.92 16.32% -16.30% -13.94% 减少2.30 个百分点 分产品 全球半挂车 14,952,234,236.86 12,290,755,062.62 17.80% -20.49% -17.29% 减少3.18 个百分点 半挂车-普通半挂车 12,455,355,908.89 10,266,1…",24,http://static.cninfo.com.cn/finalpage/2025-03-26/1222896668.PDF,automated
301039,中集车辆,chinext,revenue_by_region,True,usable,6 data rows with numerics,"分地区 中国市场 8,675,581,547.52 7,673,293,785.74 11.55% 0.54% -0.21% 增加0.66 个百分点 北美市场 6,917,660,128.60 5,590,142,704.17 19.19% -36.27% -30.70% 减少6.50 个百分点 欧洲市场 2,513,278,863.74 2,048,583,558.22 18.49% -17.…",24,http://static.cninfo.com.cn/finalpage/2025-03-26/1222896668.PDF,automated
301039,中集车辆,chinext,top_customers,True,usable,top-N keyword in evidence with ratio/amount,前五名客户合计销售金额（元）,25,http://static.cninfo.com.cn/finalpage/2025-03-26/1222896668.PDF,automated
301039,中集车辆,chinext,top_suppliers,True,usable,top-N keyword in evidence with ratio/amount,前五名供应商合计采购金额（元）,25,http://static.cninfo.com.cn/finalpage/2025-03-26/1222896668.PDF,automated
301039,中集车辆,chinext,rnd_investment,True,usable,total R&D label '研发投入金额' amount>=100000,研发投入金额（元）,29,http://static.cninfo.com.cn/finalpage/2025-03-26/1222896668.PDF,automated
301039,中集车辆,chinext,mda,True,usable,substantive in-region snippet (len=287),管理层讨论与分析”中“二、报告期内公司从事的主要业务”相关内容。,23,http://static.cninfo.com.cn/finalpage/2025-03-26/1222896668.PDF,automated
301228,实朴检测,chinext,main_business_segments,True,usable,substantive in-region snippet (len=320),报告期内公司从事的主要业务 （一）公司主要业务情况 实朴检测是一家综合性的检测公司，通过投资洁壤环保、上海英柏、溯测计量、七腾机器人等公司，业务范围涵盖 环境、农产品、食品、消费品、医疗器械、计量校准，同时提供环境治理、盐碱地改良、技术咨询、机器人巡检等，为 终端客户提供ESG 可持续解决方案。 公司使命是“通过标准高效专业的技术服务，成为人类健康的鉴证者、解决方案的提供商”。 公司依据相关的法…,13,http://static.cninfo.com.cn/finalpage/2025-04-24/1223242391.PDF,automated
301228,实朴检测,chinext,revenue_by_segment,True,usable,5 data rows with numerics,"分行业 专业技术服务 442,106,672.28 320,311,210.87 27.55% 18.26% 7.74% 7.08% 分产品 土壤和地下水检测 221,793,871.24 149,845,343.29 32.44% 28.57% 10.18% 11.28% 钻井采样 72,797,906.03 55,903,757.26 23.21% -8.82% -3.62% -4.14%…",21,http://static.cninfo.com.cn/finalpage/2025-04-24/1223242391.PDF,automated
